Country/Region;Lat;Long;Anzahl der Datensätze;Date;Recovered;Province/State
Iran;32.0;53.0;1;14.03.2020;2959;
Iran;32.0;53.0;1;15.03.2020;4590;
Iran;32.0;53.0;1;16.03.2020;4590;
Iran;32.0;53.0;1;17.03.2020;5389;
Iran;32.0;53.0;1;18.03.2020;5389;
Iran;32.0;53.0;1;19.03.2020;5710;
Iran;32.0;53.0;1;02.03.2020;291;
Iran;32.0;53.0;1;20.03.2020;6745;
Iran;32.0;53.0;1;21.03.2020;7635;
Iran;32.0;53.0;1;22.03.2020;7931;
Iran;32.0;53.0;1;23.03.2020;7931;
Iran;32.0;53.0;1;24.03.2020;8913;
Iran;32.0;53.0;1;25.03.2020;9625;
Iran;32.0;53.0;1;26.03.2020;10457;
Iran;32.0;53.0;1;27.03.2020;11133;
Iran;32.0;53.0;1;28.03.2020;11679;
Iran;32.0;53.0;1;29.03.2020;12391;
Iran;32.0;53.0;1;03.03.2020;291;
Iran;32.0;53.0;1;30.03.2020;13911;
Iran;32.0;53.0;1;31.03.2020;14656;
Iran;32.0;53.0;1;04.03.2020;552;
Iran;32.0;53.0;1;05.03.2020;739;
Iran;32.0;53.0;1;06.03.2020;913;
Iran;32.0;53.0;1;07.03.2020;1669;
Iran;32.0;53.0;1;08.03.2020;2134;
Iran;32.0;53.0;1;09.03.2020;2394;
Iraq;33.0;44.0;1;22.01.2020;0;
Iraq;33.0;44.0;1;23.01.2020;0;
Iraq;33.0;44.0;1;24.01.2020;0;
Iraq;33.0;44.0;1;25.01.2020;0;
Iraq;33.0;44.0;1;26.01.2020;0;
Iraq;33.0;44.0;1;27.01.2020;0;
Iraq;33.0;44.0;1;28.01.2020;0;
Iraq;33.0;44.0;1;29.01.2020;0;
Iraq;33.0;44.0;1;30.01.2020;0;
Iraq;33.0;44.0;1;31.01.2020;0;
Iraq;33.0;44.0;1;01.02.2020;0;
Iraq;33.0;44.0;1;10.02.2020;0;
Iraq;33.0;44.0;1;11.02.2020;0;
Iraq;33.0;44.0;1;12.02.2020;0;
Iraq;33.0;44.0;1;13.02.2020;0;
Iraq;33.0;44.0;1;14.02.2020;0;
Iraq;33.0;44.0;1;15.02.2020;0;
Iraq;33.0;44.0;1;16.02.2020;0;
Iraq;33.0;44.0;1;17.02.2020;0;
Iraq;33.0;44.0;1;18.02.2020;0;
Iraq;33.0;44.0;1;19.02.2020;0;
Iraq;33.0;44.0;1;02.02.2020;0;
Iraq;33.0;44.0;1;20.02.2020;0;
Iraq;33.0;44.0;1;21.02.2020;0;
Iraq;33.0;44.0;1;22.02.2020;0;
Iraq;33.0;44.0;1;23.02.2020;0;
Iraq;33.0;44.0;1;24.02.2020;0;
Iraq;33.0;44.0;1;25.02.2020;0;
Iraq;33.0;44.0;1;26.02.2020;0;
Iraq;33.0;44.0;1;27.02.2020;0;
Iraq;33.0;44.0;1;28.02.2020;0;
Iraq;33.0;44.0;1;29.02.2020;0;
Iraq;33.0;44.0;1;03.02.2020;0;
Iraq;33.0;44.0;1;04.02.2020;0;
Iraq;33.0;44.0;1;05.02.2020;0;
Iraq;33.0;44.0;1;06.02.2020;0;
Iraq;33.0;44.0;1;07.02.2020;0;
Iraq;33.0;44.0;1;08.02.2020;0;
Iraq;33.0;44.0;1;09.02.2020;0;
Iraq;33.0;44.0;1;01.03.2020;0;
Iraq;33.0;44.0;1;10.03.2020;3;
Iraq;33.0;44.0;1;11.03.2020;15;
Iraq;33.0;44.0;1;12.03.2020;15;
Iraq;33.0;44.0;1;13.03.2020;24;
Iraq;33.0;44.0;1;14.03.2020;26;
Iraq;33.0;44.0;1;15.03.2020;26;
Iraq;33.0;44.0;1;16.03.2020;26;
Iraq;33.0;44.0;1;17.03.2020;32;
Iraq;33.0;44.0;1;18.03.2020;43;
Iraq;33.0;44.0;1;19.03.2020;43;
Iraq;33.0;44.0;1;02.03.2020;0;
Iraq;33.0;44.0;1;20.03.2020;49;
Iraq;33.0;44.0;1;21.03.2020;51;
Iraq;33.0;44.0;1;22.03.2020;57;
Iraq;33.0;44.0;1;23.03.2020;57;
Iraq;33.0;44.0;1;24.03.2020;75;
Iraq;33.0;44.0;1;25.03.2020;103;
Iraq;33.0;44.0;1;26.03.2020;105;
Iraq;33.0;44.0;1;27.03.2020;122;
Iraq;33.0;44.0;1;28.03.2020;131;
Iraq;33.0;44.0;1;29.03.2020;143;
Iraq;33.0;44.0;1;03.03.2020;0;
Iraq;33.0;44.0;1;30.03.2020;152;
Iraq;33.0;44.0;1;31.03.2020;170;
Iraq;33.0;44.0;1;04.03.2020;0;
Iraq;33.0;44.0;1;05.03.2020;0;
Iraq;33.0;44.0;1;06.03.2020;0;
Iraq;33.0;44.0;1;07.03.2020;0;
Iraq;33.0;44.0;1;08.03.2020;0;
Iraq;33.0;44.0;1;09.03.2020;3;
Ireland;53.1424;-7.6921;1;22.01.2020;0;
Ireland;53.1424;-7.6921;1;23.01.2020;0;
Ireland;53.1424;-7.6921;1;24.01.2020;0;
Ireland;53.1424;-7.6921;1;25.01.2020;0;
Ireland;53.1424;-7.6921;1;26.01.2020;0;
Ireland;53.1424;-7.6921;1;27.01.2020;0;
Ireland;53.1424;-7.6921;1;28.01.2020;0;
Ireland;53.1424;-7.6921;1;29.01.2020;0;
Ireland;53.1424;-7.6921;1;30.01.2020;0;
Ireland;53.1424;-7.6921;1;31.01.2020;0;
Ireland;53.1424;-7.6921;1;01.02.2020;0;
Ireland;53.1424;-7.6921;1;10.02.2020;0;
Ireland;53.1424;-7.6921;1;11.02.2020;0;
Ireland;53.1424;-7.6921;1;12.02.2020;0;
Ireland;53.1424;-7.6921;1;13.02.2020;0;
Ireland;53.1424;-7.6921;1;14.02.2020;0;
Ireland;53.1424;-7.6921;1;15.02.2020;0;
Ireland;53.1424;-7.6921;1;16.02.2020;0;
Ireland;53.1424;-7.6921;1;17.02.2020;0;
Ireland;53.1424;-7.6921;1;18.02.2020;0;
Ireland;53.1424;-7.6921;1;19.02.2020;0;
Ireland;53.1424;-7.6921;1;02.02.2020;0;
Ireland;53.1424;-7.6921;1;20.02.2020;0;
Ireland;53.1424;-7.6921;1;21.02.2020;0;
Ireland;53.1424;-7.6921;1;22.02.2020;0;
Ireland;53.1424;-7.6921;1;23.02.2020;0;
Ireland;53.1424;-7.6921;1;24.02.2020;0;
Ireland;53.1424;-7.6921;1;25.02.2020;0;
Ireland;53.1424;-7.6921;1;26.02.2020;0;
Ireland;53.1424;-7.6921;1;27.02.2020;0;
Ireland;53.1424;-7.6921;1;28.02.2020;0;
Ireland;53.1424;-7.6921;1;29.02.2020;0;
Ireland;53.1424;-7.6921;1;03.02.2020;0;
Ireland;53.1424;-7.6921;1;04.02.2020;0;
Ireland;53.1424;-7.6921;1;05.02.2020;0;
Ireland;53.1424;-7.6921;1;06.02.2020;0;
Ireland;53.1424;-7.6921;1;07.02.2020;0;
Ireland;53.1424;-7.6921;1;08.02.2020;0;
Ireland;53.1424;-7.6921;1;09.02.2020;0;
Ireland;53.1424;-7.6921;1;01.03.2020;0;
Ireland;53.1424;-7.6921;1;10.03.2020;0;
Ireland;53.1424;-7.6921;1;11.03.2020;0;
Ireland;53.1424;-7.6921;1;12.03.2020;0;
Ireland;53.1424;-7.6921;1;13.03.2020;0;
Ireland;53.1424;-7.6921;1;14.03.2020;0;
Ireland;53.1424;-7.6921;1;15.03.2020;0;
Ireland;53.1424;-7.6921;1;16.03.2020;0;
Ireland;53.1424;-7.6921;1;17.03.2020;5;
Ireland;53.1424;-7.6921;1;18.03.2020;5;
Ireland;53.1424;-7.6921;1;19.03.2020;5;
Ireland;53.1424;-7.6921;1;02.03.2020;0;
Ireland;53.1424;-7.6921;1;20.03.2020;5;
Ireland;53.1424;-7.6921;1;21.03.2020;5;
Ireland;53.1424;-7.6921;1;22.03.2020;5;
Ireland;53.1424;-7.6921;1;23.03.2020;5;
Ireland;53.1424;-7.6921;1;24.03.2020;5;
Ireland;53.1424;-7.6921;1;25.03.2020;5;
Ireland;53.1424;-7.6921;1;26.03.2020;5;
Ireland;53.1424;-7.6921;1;27.03.2020;5;
Ireland;53.1424;-7.6921;1;28.03.2020;5;
Ireland;53.1424;-7.6921;1;29.03.2020;5;
Ireland;53.1424;-7.6921;1;03.03.2020;0;
Ireland;53.1424;-7.6921;1;30.03.2020;5;
Ireland;53.1424;-7.6921;1;31.03.2020;5;
Ireland;53.1424;-7.6921;1;04.03.2020;0;
Ireland;53.1424;-7.6921;1;05.03.2020;0;
Ireland;53.1424;-7.6921;1;06.03.2020;0;
Ireland;53.1424;-7.6921;1;07.03.2020;0;
Ireland;53.1424;-7.6921;1;08.03.2020;0;
Ireland;53.1424;-7.6921;1;09.03.2020;0;
Israel;31.0;35.0;1;22.01.2020;0;
Israel;31.0;35.0;1;23.01.2020;0;
Israel;31.0;35.0;1;24.01.2020;0;
Israel;31.0;35.0;1;25.01.2020;0;
Israel;31.0;35.0;1;26.01.2020;0;
Israel;31.0;35.0;1;27.01.2020;0;
Israel;31.0;35.0;1;28.01.2020;0;
Israel;31.0;35.0;1;29.01.2020;0;
Israel;31.0;35.0;1;30.01.2020;0;
Israel;31.0;35.0;1;31.01.2020;0;
Israel;31.0;35.0;1;01.02.2020;0;
Israel;31.0;35.0;1;10.02.2020;0;
Israel;31.0;35.0;1;11.02.2020;0;
Israel;31.0;35.0;1;12.02.2020;0;
Israel;31.0;35.0;1;13.02.2020;0;
Israel;31.0;35.0;1;14.02.2020;0;
Israel;31.0;35.0;1;15.02.2020;0;
Israel;31.0;35.0;1;16.02.2020;0;
Israel;31.0;35.0;1;17.02.2020;0;
Israel;31.0;35.0;1;18.02.2020;0;
Israel;31.0;35.0;1;19.02.2020;0;
Israel;31.0;35.0;1;02.02.2020;0;
Israel;31.0;35.0;1;20.02.2020;0;
Israel;31.0;35.0;1;21.02.2020;0;
Israel;31.0;35.0;1;22.02.2020;0;
Israel;31.0;35.0;1;23.02.2020;0;
Israel;31.0;35.0;1;24.02.2020;0;
Israel;31.0;35.0;1;25.02.2020;0;
Israel;31.0;35.0;1;26.02.2020;0;
Israel;31.0;35.0;1;27.02.2020;1;
Israel;31.0;35.0;1;28.02.2020;1;
Israel;31.0;35.0;1;29.02.2020;1;
Israel;31.0;35.0;1;03.02.2020;0;
Israel;31.0;35.0;1;04.02.2020;0;
Israel;31.0;35.0;1;05.02.2020;0;
Israel;31.0;35.0;1;06.02.2020;0;
Israel;31.0;35.0;1;07.02.2020;0;
Israel;31.0;35.0;1;08.02.2020;0;
Israel;31.0;35.0;1;09.02.2020;0;
Israel;31.0;35.0;1;01.03.2020;1;
Israel;31.0;35.0;1;10.03.2020;4;
Israel;31.0;35.0;1;11.03.2020;4;
Israel;31.0;35.0;1;12.03.2020;4;
Israel;31.0;35.0;1;13.03.2020;4;
Israel;31.0;35.0;1;14.03.2020;4;
Israel;31.0;35.0;1;15.03.2020;4;
Israel;31.0;35.0;1;16.03.2020;4;
Israel;31.0;35.0;1;17.03.2020;11;
Israel;31.0;35.0;1;18.03.2020;11;
Israel;31.0;35.0;1;19.03.2020;11;
Israel;31.0;35.0;1;02.03.2020;1;
Israel;31.0;35.0;1;20.03.2020;14;
Israel;31.0;35.0;1;21.03.2020;36;
Israel;31.0;35.0;1;22.03.2020;37;
Israel;31.0;35.0;1;23.03.2020;37;
Israel;31.0;35.0;1;24.03.2020;53;
Israel;31.0;35.0;1;25.03.2020;58;
Israel;31.0;35.0;1;26.03.2020;68;
Israel;31.0;35.0;1;27.03.2020;79;
Israel;31.0;35.0;1;28.03.2020;89;
Israel;31.0;35.0;1;29.03.2020;132;
Israel;31.0;35.0;1;03.03.2020;1;
Israel;31.0;35.0;1;30.03.2020;161;
Israel;31.0;35.0;1;31.03.2020;224;
Israel;31.0;35.0;1;04.03.2020;1;
Israel;31.0;35.0;1;05.03.2020;1;
Israel;31.0;35.0;1;06.03.2020;2;
Israel;31.0;35.0;1;07.03.2020;2;
Israel;31.0;35.0;1;08.03.2020;2;
Israel;31.0;35.0;1;09.03.2020;2;
Italy;43.0;12.0;1;22.01.2020;0;
Italy;43.0;12.0;1;23.01.2020;0;
Italy;43.0;12.0;1;24.01.2020;0;
Italy;43.0;12.0;1;25.01.2020;0;
Italy;43.0;12.0;1;26.01.2020;0;
Italy;43.0;12.0;1;27.01.2020;0;
Italy;43.0;12.0;1;28.01.2020;0;
Italy;43.0;12.0;1;29.01.2020;0;
Italy;43.0;12.0;1;30.01.2020;0;
Italy;43.0;12.0;1;31.01.2020;0;
Italy;43.0;12.0;1;01.02.2020;0;
Italy;43.0;12.0;1;10.02.2020;0;
Italy;43.0;12.0;1;11.02.2020;0;
Italy;43.0;12.0;1;12.02.2020;0;
Italy;43.0;12.0;1;13.02.2020;0;
Italy;43.0;12.0;1;14.02.2020;0;
Italy;43.0;12.0;1;15.02.2020;0;
Italy;43.0;12.0;1;16.02.2020;0;
Italy;43.0;12.0;1;17.02.2020;0;
Italy;43.0;12.0;1;18.02.2020;0;
Italy;43.0;12.0;1;19.02.2020;0;
Italy;43.0;12.0;1;02.02.2020;0;
Italy;43.0;12.0;1;20.02.2020;0;
Italy;43.0;12.0;1;21.02.2020;0;
Italy;43.0;12.0;1;22.02.2020;1;
Italy;43.0;12.0;1;23.02.2020;2;
Italy;43.0;12.0;1;24.02.2020;1;
Italy;43.0;12.0;1;25.02.2020;1;
Italy;43.0;12.0;1;26.02.2020;3;
Italy;43.0;12.0;1;27.02.2020;45;
Italy;43.0;12.0;1;28.02.2020;46;
Italy;43.0;12.0;1;29.02.2020;46;
Italy;43.0;12.0;1;03.02.2020;0;
Italy;43.0;12.0;1;04.02.2020;0;
Italy;43.0;12.0;1;05.02.2020;0;
Italy;43.0;12.0;1;06.02.2020;0;
Italy;43.0;12.0;1;07.02.2020;0;
Italy;43.0;12.0;1;08.02.2020;0;
Italy;43.0;12.0;1;09.02.2020;0;
Italy;43.0;12.0;1;01.03.2020;83;
Italy;43.0;12.0;1;10.03.2020;724;
Italy;43.0;12.0;1;11.03.2020;1045;
Italy;43.0;12.0;1;12.03.2020;1045;
Italy;43.0;12.0;1;13.03.2020;1439;
Italy;43.0;12.0;1;14.03.2020;1966;
Italy;43.0;12.0;1;15.03.2020;2335;
Italy;43.0;12.0;1;16.03.2020;2749;
Italy;43.0;12.0;1;17.03.2020;2941;
Italy;43.0;12.0;1;18.03.2020;4025;
Italy;43.0;12.0;1;19.03.2020;4440;
Italy;43.0;12.0;1;02.03.2020;149;
Italy;43.0;12.0;1;20.03.2020;4440;
Italy;43.0;12.0;1;21.03.2020;6072;
Italy;43.0;12.0;1;22.03.2020;7024;
Italy;43.0;12.0;1;23.03.2020;7024;
Italy;43.0;12.0;1;24.03.2020;8326;
Italy;43.0;12.0;1;25.03.2020;9362;
Italy;43.0;12.0;1;26.03.2020;10361;
Italy;43.0;12.0;1;27.03.2020;10950;
Italy;43.0;12.0;1;28.03.2020;12384;
Italy;43.0;12.0;1;29.03.2020;13030;
Italy;43.0;12.0;1;03.03.2020;160;
Italy;43.0;12.0;1;30.03.2020;14620;
Italy;43.0;12.0;1;31.03.2020;15729;
Italy;43.0;12.0;1;04.03.2020;276;
Italy;43.0;12.0;1;05.03.2020;414;
Italy;43.0;12.0;1;06.03.2020;523;
Italy;43.0;12.0;1;07.03.2020;589;
Italy;43.0;12.0;1;08.03.2020;622;
Italy;43.0;12.0;1;09.03.2020;724;
Jamaica;18.1096;-77.2975;1;22.01.2020;0;
Jamaica;18.1096;-77.2975;1;23.01.2020;0;
Jamaica;18.1096;-77.2975;1;24.01.2020;0;
Jamaica;18.1096;-77.2975;1;25.01.2020;0;
Jamaica;18.1096;-77.2975;1;26.01.2020;0;
Jamaica;18.1096;-77.2975;1;27.01.2020;0;
Jamaica;18.1096;-77.2975;1;28.01.2020;0;
Jamaica;18.1096;-77.2975;1;29.01.2020;0;
Jamaica;18.1096;-77.2975;1;30.01.2020;0;
Jamaica;18.1096;-77.2975;1;31.01.2020;0;
Jamaica;18.1096;-77.2975;1;01.02.2020;0;
Jamaica;18.1096;-77.2975;1;10.02.2020;0;
Jamaica;18.1096;-77.2975;1;11.02.2020;0;
Jamaica;18.1096;-77.2975;1;12.02.2020;0;
Jamaica;18.1096;-77.2975;1;13.02.2020;0;
Jamaica;18.1096;-77.2975;1;14.02.2020;0;
Jamaica;18.1096;-77.2975;1;15.02.2020;0;
Jamaica;18.1096;-77.2975;1;16.02.2020;0;
Jamaica;18.1096;-77.2975;1;17.02.2020;0;
Jamaica;18.1096;-77.2975;1;18.02.2020;0;
Jamaica;18.1096;-77.2975;1;19.02.2020;0;
Jamaica;18.1096;-77.2975;1;02.02.2020;0;
Jamaica;18.1096;-77.2975;1;20.02.2020;0;
Jamaica;18.1096;-77.2975;1;21.02.2020;0;
Jamaica;18.1096;-77.2975;1;22.02.2020;0;
Jamaica;18.1096;-77.2975;1;23.02.2020;0;
Jamaica;18.1096;-77.2975;1;24.02.2020;0;
Jamaica;18.1096;-77.2975;1;25.02.2020;0;
Jamaica;18.1096;-77.2975;1;26.02.2020;0;
Jamaica;18.1096;-77.2975;1;27.02.2020;0;
Jamaica;18.1096;-77.2975;1;28.02.2020;0;
Jamaica;18.1096;-77.2975;1;29.02.2020;0;
Jamaica;18.1096;-77.2975;1;03.02.2020;0;
Jamaica;18.1096;-77.2975;1;04.02.2020;0;
Jamaica;18.1096;-77.2975;1;05.02.2020;0;
Jamaica;18.1096;-77.2975;1;06.02.2020;0;
Jamaica;18.1096;-77.2975;1;07.02.2020;0;
Jamaica;18.1096;-77.2975;1;08.02.2020;0;
Jamaica;18.1096;-77.2975;1;09.02.2020;0;
Jamaica;18.1096;-77.2975;1;01.03.2020;0;
Jamaica;18.1096;-77.2975;1;10.03.2020;0;
Jamaica;18.1096;-77.2975;1;11.03.2020;0;
Jamaica;18.1096;-77.2975;1;12.03.2020;0;
Jamaica;18.1096;-77.2975;1;13.03.2020;0;
Jamaica;18.1096;-77.2975;1;14.03.2020;0;
Jamaica;18.1096;-77.2975;1;15.03.2020;0;
Jamaica;18.1096;-77.2975;1;16.03.2020;2;
Jamaica;18.1096;-77.2975;1;17.03.2020;2;
Jamaica;18.1096;-77.2975;1;18.03.2020;2;
Jamaica;18.1096;-77.2975;1;19.03.2020;2;
Jamaica;18.1096;-77.2975;1;02.03.2020;0;
Jamaica;18.1096;-77.2975;1;20.03.2020;2;
Jamaica;18.1096;-77.2975;1;21.03.2020;2;
Jamaica;18.1096;-77.2975;1;22.03.2020;2;
Jamaica;18.1096;-77.2975;1;23.03.2020;2;
Jamaica;18.1096;-77.2975;1;24.03.2020;2;
Jamaica;18.1096;-77.2975;1;25.03.2020;2;
Jamaica;18.1096;-77.2975;1;26.03.2020;2;
Jamaica;18.1096;-77.2975;1;27.03.2020;2;
Jamaica;18.1096;-77.2975;1;28.03.2020;2;
Jamaica;18.1096;-77.2975;1;29.03.2020;2;
Jamaica;18.1096;-77.2975;1;03.03.2020;0;
Jamaica;18.1096;-77.2975;1;30.03.2020;2;
Jamaica;18.1096;-77.2975;1;31.03.2020;2;
Jamaica;18.1096;-77.2975;1;04.03.2020;0;
Jamaica;18.1096;-77.2975;1;05.03.2020;0;
Jamaica;18.1096;-77.2975;1;06.03.2020;0;
Jamaica;18.1096;-77.2975;1;07.03.2020;0;
Jamaica;18.1096;-77.2975;1;08.03.2020;0;
Jamaica;18.1096;-77.2975;1;09.03.2020;0;
Japan;36.0;138.0;1;22.01.2020;0;
Japan;36.0;138.0;1;23.01.2020;0;
Japan;36.0;138.0;1;24.01.2020;0;
Japan;36.0;138.0;1;25.01.2020;0;
Japan;36.0;138.0;1;26.01.2020;1;
Japan;36.0;138.0;1;27.01.2020;1;
Japan;36.0;138.0;1;28.01.2020;1;
Japan;36.0;138.0;1;29.01.2020;1;
Japan;36.0;138.0;1;30.01.2020;1;
Japan;36.0;138.0;1;31.01.2020;1;
Japan;36.0;138.0;1;01.02.2020;1;
Japan;36.0;138.0;1;10.02.2020;4;
Japan;36.0;138.0;1;11.02.2020;9;
Japan;36.0;138.0;1;12.02.2020;9;
Japan;36.0;138.0;1;13.02.2020;9;
Japan;36.0;138.0;1;14.02.2020;9;
Japan;36.0;138.0;1;15.02.2020;12;
Japan;36.0;138.0;1;16.02.2020;12;
Japan;36.0;138.0;1;17.02.2020;12;
Japan;36.0;138.0;1;18.02.2020;13;
Japan;36.0;138.0;1;19.02.2020;18;
Japan;36.0;138.0;1;02.02.2020;1;
Japan;36.0;138.0;1;20.02.2020;18;
Japan;36.0;138.0;1;21.02.2020;22;
Japan;36.0;138.0;1;22.02.2020;22;
Japan;36.0;138.0;1;23.02.2020;22;
Japan;36.0;138.0;1;24.02.2020;22;
Japan;36.0;138.0;1;25.02.2020;22;
Japan;36.0;138.0;1;26.02.2020;22;
Japan;36.0;138.0;1;27.02.2020;22;
Japan;36.0;138.0;1;28.02.2020;22;
Japan;36.0;138.0;1;29.02.2020;32;
Japan;36.0;138.0;1;03.02.2020;1;
Japan;36.0;138.0;1;04.02.2020;1;
Japan;36.0;138.0;1;05.02.2020;1;
Japan;36.0;138.0;1;06.02.2020;1;
Japan;36.0;138.0;1;07.02.2020;1;
Japan;36.0;138.0;1;08.02.2020;1;
Japan;36.0;138.0;1;09.02.2020;1;
Japan;36.0;138.0;1;01.03.2020;32;
Japan;36.0;138.0;1;10.03.2020;101;
Japan;36.0;138.0;1;11.03.2020;118;
Japan;36.0;138.0;1;12.03.2020;118;
Japan;36.0;138.0;1;13.03.2020;118;
Japan;36.0;138.0;1;14.03.2020;118;
Japan;36.0;138.0;1;15.03.2020;118;
Japan;36.0;138.0;1;16.03.2020;144;
Japan;36.0;138.0;1;17.03.2020;144;
Japan;36.0;138.0;1;18.03.2020;144;
Japan;36.0;138.0;1;19.03.2020;150;
Japan;36.0;138.0;1;02.03.2020;32;
Japan;36.0;138.0;1;20.03.2020;191;
Japan;36.0;138.0;1;21.03.2020;232;
Japan;36.0;138.0;1;22.03.2020;235;
Japan;36.0;138.0;1;23.03.2020;235;
Japan;36.0;138.0;1;24.03.2020;285;
Japan;36.0;138.0;1;25.03.2020;310;
Japan;36.0;138.0;1;26.03.2020;359;
Japan;36.0;138.0;1;27.03.2020;372;
Japan;36.0;138.0;1;28.03.2020;404;
Japan;36.0;138.0;1;29.03.2020;424;
Japan;36.0;138.0;1;03.03.2020;43;
Japan;36.0;138.0;1;30.03.2020;424;
Japan;36.0;138.0;1;31.03.2020;424;
Japan;36.0;138.0;1;04.03.2020;43;
Japan;36.0;138.0;1;05.03.2020;43;
Japan;36.0;138.0;1;06.03.2020;46;
Japan;36.0;138.0;1;07.03.2020;76;
Japan;36.0;138.0;1;08.03.2020;76;
Japan;36.0;138.0;1;09.03.2020;76;
Jordan;31.24;36.51;1;22.01.2020;0;
Jordan;31.24;36.51;1;23.01.2020;0;
Jordan;31.24;36.51;1;24.01.2020;0;
Jordan;31.24;36.51;1;25.01.2020;0;
Jordan;31.24;36.51;1;26.01.2020;0;
Jordan;31.24;36.51;1;27.01.2020;0;
Jordan;31.24;36.51;1;28.01.2020;0;
Jordan;31.24;36.51;1;29.01.2020;0;
Jordan;31.24;36.51;1;30.01.2020;0;
Jordan;31.24;36.51;1;31.01.2020;0;
Jordan;31.24;36.51;1;01.02.2020;0;
Jordan;31.24;36.51;1;10.02.2020;0;
Jordan;31.24;36.51;1;11.02.2020;0;
Jordan;31.24;36.51;1;12.02.2020;0;
Jordan;31.24;36.51;1;13.02.2020;0;
Jordan;31.24;36.51;1;14.02.2020;0;
Jordan;31.24;36.51;1;15.02.2020;0;
Jordan;31.24;36.51;1;16.02.2020;0;
Jordan;31.24;36.51;1;17.02.2020;0;
Jordan;31.24;36.51;1;18.02.2020;0;
Jordan;31.24;36.51;1;19.02.2020;0;
Jordan;31.24;36.51;1;02.02.2020;0;
Jordan;31.24;36.51;1;20.02.2020;0;
Jordan;31.24;36.51;1;21.02.2020;0;
Jordan;31.24;36.51;1;22.02.2020;0;
Jordan;31.24;36.51;1;23.02.2020;0;
Jordan;31.24;36.51;1;24.02.2020;0;
Jordan;31.24;36.51;1;25.02.2020;0;
Jordan;31.24;36.51;1;26.02.2020;0;
Jordan;31.24;36.51;1;27.02.2020;0;
Jordan;31.24;36.51;1;28.02.2020;0;
Jordan;31.24;36.51;1;29.02.2020;0;
Jordan;31.24;36.51;1;03.02.2020;0;
Jordan;31.24;36.51;1;04.02.2020;0;
Jordan;31.24;36.51;1;05.02.2020;0;
Jordan;31.24;36.51;1;06.02.2020;0;
Jordan;31.24;36.51;1;07.02.2020;0;
Jordan;31.24;36.51;1;08.02.2020;0;
Jordan;31.24;36.51;1;09.02.2020;0;
Jordan;31.24;36.51;1;01.03.2020;0;
Jordan;31.24;36.51;1;10.03.2020;0;
Jordan;31.24;36.51;1;11.03.2020;0;
Jordan;31.24;36.51;1;12.03.2020;0;
Jordan;31.24;36.51;1;13.03.2020;1;
Jordan;31.24;36.51;1;14.03.2020;1;
Jordan;31.24;36.51;1;15.03.2020;1;
Jordan;31.24;36.51;1;16.03.2020;1;
Jordan;31.24;36.51;1;17.03.2020;1;
Jordan;31.24;36.51;1;18.03.2020;1;
Jordan;31.24;36.51;1;19.03.2020;1;
Jordan;31.24;36.51;1;02.03.2020;0;
Jordan;31.24;36.51;1;20.03.2020;1;
Jordan;31.24;36.51;1;21.03.2020;1;
Jordan;31.24;36.51;1;22.03.2020;1;
Jordan;31.24;36.51;1;23.03.2020;1;
Jordan;31.24;36.51;1;24.03.2020;1;
Jordan;31.24;36.51;1;25.03.2020;1;
Jordan;31.24;36.51;1;26.03.2020;1;
Jordan;31.24;36.51;1;27.03.2020;18;
Jordan;31.24;36.51;1;28.03.2020;18;
Jordan;31.24;36.51;1;29.03.2020;18;
Jordan;31.24;36.51;1;03.03.2020;0;
Jordan;31.24;36.51;1;30.03.2020;26;
Jordan;31.24;36.51;1;31.03.2020;30;
Jordan;31.24;36.51;1;04.03.2020;0;
Jordan;31.24;36.51;1;05.03.2020;0;
Jordan;31.24;36.51;1;06.03.2020;0;
Jordan;31.24;36.51;1;07.03.2020;0;
Jordan;31.24;36.51;1;08.03.2020;0;
Jordan;31.24;36.51;1;09.03.2020;0;
Kazakhstan;48.0196;66.9237;1;22.01.2020;0;
Kazakhstan;48.0196;66.9237;1;23.01.2020;0;
Kazakhstan;48.0196;66.9237;1;24.01.2020;0;
Kazakhstan;48.0196;66.9237;1;25.01.2020;0;
Kazakhstan;48.0196;66.9237;1;26.01.2020;0;
Kazakhstan;48.0196;66.9237;1;27.01.2020;0;
Kazakhstan;48.0196;66.9237;1;28.01.2020;0;
Kazakhstan;48.0196;66.9237;1;29.01.2020;0;
Kazakhstan;48.0196;66.9237;1;30.01.2020;0;
Kazakhstan;48.0196;66.9237;1;31.01.2020;0;
Kazakhstan;48.0196;66.9237;1;01.02.2020;0;
Kazakhstan;48.0196;66.9237;1;10.02.2020;0;
Kazakhstan;48.0196;66.9237;1;11.02.2020;0;
Kazakhstan;48.0196;66.9237;1;12.02.2020;0;
Kazakhstan;48.0196;66.9237;1;13.02.2020;0;
Kazakhstan;48.0196;66.9237;1;14.02.2020;0;
Kazakhstan;48.0196;66.9237;1;15.02.2020;0;
Kazakhstan;48.0196;66.9237;1;16.02.2020;0;
Kazakhstan;48.0196;66.9237;1;17.02.2020;0;
Kazakhstan;48.0196;66.9237;1;18.02.2020;0;
Kazakhstan;48.0196;66.9237;1;19.02.2020;0;
Kazakhstan;48.0196;66.9237;1;02.02.2020;0;
Kazakhstan;48.0196;66.9237;1;20.02.2020;0;
Kazakhstan;48.0196;66.9237;1;21.02.2020;0;
Kazakhstan;48.0196;66.9237;1;22.02.2020;0;
